9.5938e-07, 9.5544e-07, 3.7374
4.4929e-07, 4.4721e-07, 3.8384
2.062e-07, 2.0513e-07, 3.9394
9.2743e-08, 9.2202e-08, 4.0404
4.0879e-08, 4.0613e-08, 4.1414
1.7659e-08, 1.7531e-08, 4.2424
7.4758e-09, 7.4156e-09, 4.3434
3.1016e-09, 3.074e-09, 4.4444
1.2611e-09, 1.2487e-09, 4.5455
5.0252e-10, 4.9708e-10, 4.6465
1.9624e-10, 1.9391e-10, 4.7475
7.5107e-11, 7.4129e-11, 4.8485
2.8171e-11, 2.777e-11, 4.9495
1.0356e-11, 1.0195e-11, 5.0505
3.7308e-12, 3.6676e-12, 5.1515
1.3173e-12, 1.293e-12, 5.2525
4.5582e-13, 4.4671e-13, 5.3535
1.5458e-13, 1.5124e-13, 5.4545
5.1379e-14, 5.0177e-14, 5.5556
1.6737e-14, 1.6314e-14, 5.6566
5.3433e-15, 5.1976e-15, 5.7576
1.6719e-15, 1.6228e-15, 5.8586
5.1271e-16, 4.9653e-16, 5.9596
1.541e-16, 1.4888e-16, 6.0606
4.5394e-17, 4.3744e-17, 6.1616
1.3106e-17, 1.2595e-17, 6.2626
3.7085e-18, 3.554e-18, 6.3636
1.0285e-18, 9.8272e-19, 6.4646
2.7958e-19, 2.6629e-19, 6.5657
7.4485e-20, 7.071e-20, 6.6667
1.945e-20, 1.84e-20, 6.7677
4.9781e-21, 4.6921e-21, 6.8687
1.2488e-21, 1.1725e-21, 6.9697
3.0705e-22, 2.8713e-22, 7.0707
7.3997e-23, 6.8905e-23, 7.1717
1.7479e-23, 1.6204e-23, 7.2727
4.047e-24, 3.7344e-24, 7.3737
9.1845e-25, 8.4336e-25, 7.4747
2.043e-25, 1.8664e-25, 7.5758
4.4547e-26, 4.0479e-26, 7.6768
9.5206e-27, 8.6029e-27, 7.7778
1.9945e-27, 1.7917e-27, 7.8788
4.0958e-28, 3.6568e-28, 7.9798
8.2444e-29, 7.3139e-29, 8.0808
1.6267e-29, 1.4335e-29, 8.1818
3.1463e-30, 2.7533e-30, 8.2828
5.9654e-31, 5.1823e-31, 8.3838
1.1087e-31, 9.5587e-32, 8.4848
2.02e-32, 1.7278e-32, 8.5859
3.6078e-33, 3.0604e-33, 8.6869
6.3167e-34, 5.3122e-34, 8.7879
1.0842e-34, 9.0361e-35, 8.8889
1.8243e-35, 1.5063e-35, 8.9899
3.0093e-36, 2.4605e-36, 9.0909
4.8665e-37, 3.9387e-37, 9.1919
7.7154e-38, 6.1787e-38, 9.2929
1.1992e-38, 9.4982e-39, 9.3939
1.8275e-39, 1.4309e-39, 9.4949
2.7303e-40, 2.1123e-40, 9.596
3.9993e-41, 3.0559e-41, 9.697
5.7437e-42, 4.3323e-42, 9.798
8.0868e-43, 6.0187e-43, 9.899
1.101e-43, 8.1941e-44, 10
0.99408, 0.99405, 0
0.98411, 0.98408, 0.10101
0.95479, 0.95476, 0.20202
0.90784, 0.90783, 0.30303
0.84597, 0.84597, 0.40404
0.77258, 0.77258, 0.50505
0.69148, 0.69148, 0.60606
0.60653, 0.60654, 0.70707
0.5214, 0.52141, 0.80808
0.43927, 0.43928, 0.90909
0.36269, 0.3627, 1.0101
0.29348, 0.2935, 1.1111
0.23274, 0.23275, 1.2121
0.18089, 0.1809, 1.3131
0.13778, 0.13779, 1.4141
0.10285, 0.10286, 1.5152
0.075247, 0.075248, 1.6162
0.053952, 0.053951, 1.7172
0.037912, 0.03791, 1.8182
0.026109, 0.026106, 1.9192
0.017622, 0.017619, 2.0202
0.011657, 0.011653, 2.1212
0.007557, 0.007554, 2.2222
0.0048014, 0.0047989, 2.3232
0.0029898, 0.0029878, 2.4242
0.0018246, 0.001823, 2.5253
0.0010913, 0.0010902, 2.6263
0.00063972, 0.00063889, 2.7273
0.00036753, 0.00036695, 2.8283
0.00020694, 0.00020655, 2.9293
0.0001142, 0.00011394, 3.0303
6.1764e-05, 6.1602e-05, 3.1313
3.274e-05, 3.2639e-05, 3.2323
1.7009e-05, 1.6949e-05, 3.3333
8.6606e-06, 8.6252e-06, 3.4343
4.322e-06, 4.3018e-06, 3.5354
2.1139e-06, 2.1027e-06, 3.6364
1.0134e-06, 1.0072e-06, 3.7374
4.7611e-07, 4.7287e-07, 3.8384
2.1924e-07, 2.1756e-07, 3.9394
9.8952e-08, 9.8102e-08, 4.0404
4.3772e-08, 4.3353e-08, 4.1414
1.8978e-08, 1.8776e-08, 4.2424
8.0646e-09, 7.9692e-09, 4.3434
3.3589e-09, 3.3149e-09, 4.4444
1.3712e-09, 1.3514e-09, 4.5455
5.4865e-10, 5.3992e-10, 4.6465
2.1517e-10, 2.1141e-10, 4.7475
8.2708e-11, 8.1126e-11, 4.8485
3.1161e-11, 3.051e-11, 4.9495
1.1508e-11, 1.1245e-11, 5.0505
4.1653e-12, 4.0618e-12, 5.1515
1.4778e-12, 1.4379e-12, 5.2525
5.1391e-13, 4.9886e-13, 5.3535
1.7517e-13, 1.6962e-13, 5.4545
5.8527e-14, 5.652e-14, 5.5556
1.9167e-14, 1.8458e-14, 5.6566
6.1529e-15, 5.9074e-15, 5.7576
1.936e-15, 1.8529e-15, 5.8586
5.9714e-16, 5.696e-16, 5.9596
1.8054e-16, 1.716e-16, 6.0606
5.3504e-17, 5.0665e-17, 6.1616
1.5543e-17, 1.466e-17, 6.2626
4.4261e-18, 4.1574e-18, 6.3636
1.2355e-18, 1.1554e-18, 6.4646
3.3808e-19, 3.1471e-19, 6.5657
9.0687e-20, 8.4006e-20, 6.6667
2.3846e-20, 2.1977e-20, 6.7677
6.1468e-21, 5.6344e-21, 6.8687
1.5532e-21, 1.4157e-21, 6.9697
3.8476e-22, 3.4863e-22, 7.0707
9.3436e-23, 8.4136e-23, 7.1717
2.2244e-23, 1.99e-23, 7.2727
5.1914e-24, 4.6126e-24, 7.3737
1.1878e-24, 1.0478e-24, 7.4747
2.6644e-25, 2.3329e-25, 7.5758
5.8592e-26, 5.0901e-26, 7.6768
1.2632e-26, 1.0884e-26, 7.7778
2.6701e-27, 2.281e-27, 7.8788
5.5334e-28, 4.6847e-28, 7.9798
1.1243e-28, 9.4295e-29, 8.0808
2.2396e-29, 1.8601e-29, 8.1818
4.3742e-30, 3.5961e-30, 8.2828
8.3766e-31, 6.8134e-31, 8.3838
1.5728e-31, 1.2651e-31, 8.4848
2.8956e-32, 2.3023e-32, 8.5859
5.227e-33, 4.106e-33, 8.6869
9.2521e-34, 7.1768e-34, 8.7879
1.6058e-34, 1.2294e-34, 8.8889
2.733e-35, 2.0638e-35, 8.9899
4.561e-36, 3.3955e-36, 9.0909
7.4642e-37, 5.4749e-37, 9.1919
1.1979e-37, 8.6516e-38, 9.2929
1.8852e-38, 1.3399e-38, 9.3939
2.9097e-39, 2.0336e-39, 9.4949
4.4041e-40, 3.0249e-40, 9.596
6.5376e-41, 4.4097e-41, 9.697
9.5178e-42, 6.3e-42, 9.798
1.3587e-42, 8.821e-43, 9.899
1.8718e-43, 1.2104e-43, 10
0.99213, 0.99209, 0
0.98222, 0.98218, 0.10101
0.95306, 0.95303, 0.20202
0.90638, 0.90636, 0.30303
0.84485, 0.84483, 0.40404
0.77183, 0.77183, 0.50505
0.6911, 0.69111, 0.60606
0.60651, 0.60652, 0.70707
0.52169, 0.52171, 0.80808
0.43981, 0.43983, 0.90909
0.3634, 0.36343, 1.0101
0.29431, 0.29433, 1.1111
0.23361, 0.23363, 1.2121
0.18174, 0.18175, 1.3131
0.13858, 0.13859, 1.4141
0.10357, 0.10357, 1.5152
0.075865, 0.075866, 1.6162
0.054467, 0.054466, 1.7172
0.038328, 0.038325, 1.8182
0.026435, 0.026431, 1.9192
0.01787, 0.017866, 2.0202
0.01184, 0.011836, 2.1212
0.0076893, 0.0076853, 2.2222
0.0048944, 0.0048911, 2.3232
0.0030536, 0.0030508, 2.4242
0.0018672, 0.0018652, 2.5253
0.0011192, 0.0011176, 2.6263
0.00065747, 0.00065635, 2.7273
0.00037858, 0.0003778, 2.8283
0.00021367, 0.00021314, 2.9293
0.0001182, 0.00011785, 3.0303
6.4091e-05, 6.3871e-05, 3.1313
3.4063e-05, 3.3926e-05, 3.2323
1.7745e-05, 1.7662e-05, 3.3333
9.0608e-06, 9.0124e-06, 3.4343
4.535e-06, 4.5072e-06, 3.5354
2.2248e-06, 2.2093e-06, 3.6364
1.0698e-06, 1.0614e-06, 3.7374
5.0427e-07, 4.9977e-07, 3.8384
2.3299e-07, 2.3065e-07, 3.9394
1.0551e-07, 1.0433e-07, 4.0404
4.684e-08, 4.6253e-08, 4.1414
2.0382e-08, 2.0098e-08, 4.2424
8.6937e-09, 8.5591e-09, 4.3434
3.6349e-09, 3.5727e-09, 4.4444
1.4898e-09, 1.4616e-09, 4.5455
5.9851e-10, 5.8607e-10, 4.6465
2.3571e-10, 2.3033e-10, 4.7475
9.0993e-11, 8.872e-11, 4.8485
3.4434e-11, 3.3494e-11, 4.9495
1.2774e-11, 1.2394e-11, 5.0505
4.6453e-12, 4.4947e-12, 5.1515
1.656e-12, 1.5977e-12, 5.2525
5.7869e-13, 5.566e-13, 5.3535
1.9825e-13, 1.9005e-13, 5.4545
6.6578e-14, 6.3605e-14, 5.5556
2.1919e-14, 2.0863e-14, 5.6566
7.0744e-15, 6.7073e-15, 5.7576
2.2384e-15, 2.1135e-15, 5.8586
6.9433e-16, 6.5271e-16, 5.9596
2.1114e-16, 1.9757e-16, 6.0606
6.2948e-17, 5.8613e-17, 6.1616
1.8398e-17, 1.7043e-17, 6.2626
5.272e-18, 4.8572e-18, 6.3636
1.4811e-18, 1.3567e-18, 6.4646
4.0794e-19, 3.7143e-19, 6.5657
1.1016e-19, 9.9665e-20, 6.6667
2.9165e-20, 2.6211e-20, 6.7677
7.5707e-21, 6.7562e-21, 6.8687
1.9268e-21, 1.7069e-21, 6.9697
4.8081e-22, 4.2264e-22, 7.0707
1.1764e-22, 1.0257e-22, 7.1717
2.8221e-23, 2.4398e-23, 7.2727
6.6383e-24, 5.688e-24, 7.3737
1.5311e-24, 1.2997e-24, 7.4747
3.4626e-25, 2.9107e-25, 7.5758
7.6786e-26, 6.3891e-26, 7.6768
1.6697e-26, 1.3745e-26, 7.7778
3.5604e-27, 2.8983e-27, 7.8788
7.4446e-28, 5.9898e-28, 7.9798
1.5265e-28, 1.2133e-28, 8.0808
3.0694e-29, 2.4087e-29, 8.1818
6.0524e-30, 4.6869e-30, 8.2828
1.1704e-30, 8.9385e-31, 8.3838
2.2196e-31, 1.6708e-31, 8.4848
4.1282e-32, 3.0609e-32, 8.5859
7.5301e-33, 5.4962e-33, 8.6869
1.3471e-33, 9.6728e-34, 8.7879
2.3636e-34, 1.6685e-34, 8.8889
4.0677e-35, 2.8207e-35, 8.9899
6.866e-36, 4.6739e-36, 9.0909
1.1368e-36, 7.5906e-37, 9.1919
1.8461e-37, 1.2082e-37, 9.2929
2.9407e-38, 1.885e-38, 9.3939
4.5952e-39, 2.8822e-39, 9.4949
7.0438e-40, 4.3195e-40, 9.596
1.0592e-40, 6.3448e-41, 9.697
1.5625e-41, 9.1344e-42, 9.798
2.2607e-42, 1.2889e-42, 9.899
3.153e-43, 1.7825e-43, 10
0.9902, 0.99015, 0
0.98034, 0.98029, 0.10101
0.95135, 0.95131, 0.20202
0.90493, 0.9049, 0.30303
0.84372, 0.84371, 0.40404
0.77107, 0.77107, 0.50505
0.69072, 0.69073, 0.60606
0.60648, 0.6065, 0.70707
0.52197, 0.522, 0.80808
0.44034, 0.44037, 0.90909
0.36412, 0.36415, 1.0101
0.29513, 0.29515, 1.1111
0.23447, 0.23449, 1.2121
0.18259, 0.18261, 1.3131
0.13938, 0.13939, 1.4141
0.10428, 0.10429, 1.5152
0.076483, 0.076485, 1.6162
0.054983, 0.054981, 1.7172
0.038744, 0.038741, 1.8182
0.026762, 0.026757, 1.9192
0.018119, 0.018114, 2.0202
0.012025, 0.01202, 2.1212
0.0078228, 0.0078179, 2.2222
0.0049884, 0.0049842, 2.3232
0.0031181, 0.0031147, 2.4242
0.0019105, 0.0019079, 2.5253
0.0011475, 0.0011455, 2.6263
0.00067556, 0.00067414, 2.7273
0.00038987, 0.00038888, 2.8283
0.00022055, 0.00021988, 2.9293
0.00012231, 0.00012187, 3.0303
6.6485e-05, 6.6204e-05, 3.1313
3.5428e-05, 3.5253e-05, 3.2323
1.8506e-05, 1.84e-05, 3.3333
9.4759e-06, 9.4137e-06, 3.4343
4.7564e-06, 4.7207e-06, 3.5354
2.3404e-06, 2.3204e-06, 3.6364
1.1289e-06, 1.118e-06, 3.7374
5.3382e-07, 5.2798e-07, 3.8384
2.4745e-07, 2.4441e-07, 3.9394
1.1245e-07, 1.109e-07, 4.0404
5.0092e-08, 4.9321e-08, 4.1414
2.1875e-08, 2.1501e-08, 4.2424
9.3653e-09, 9.1876e-09, 4.3434
3.9307e-09, 3.8482e-09, 4.4444
1.6173e-09, 1.5798e-09, 4.5455
6.5237e-10, 6.3575e-10, 4.6465
2.5798e-10, 2.5077e-10, 4.7475
1.0002e-10, 9.6955e-11, 4.8485
3.8014e-11, 3.6744e-11, 4.9495
1.4165e-11, 1.3649e-11, 5.0505
5.1749e-12, 4.9697e-12, 5.1515
1.8535e-12, 1.7737e-12, 5.2525
6.5086e-13, 6.2049e-13, 5.3535
2.2408e-13, 2.1276e-13, 5.4545
7.5636e-14, 7.1511e-14, 5.5556
2.5031e-14, 2.3559e-14, 5.6566
8.1222e-15, 7.6079e-15, 5.7576
2.584e-15, 2.4081e-15, 5.8586
8.0603e-16, 7.4714e-16, 5.9596
2.4652e-16, 2.2722e-16, 6.0606
7.3928e-17, 6.7731e-17, 6.1616
2.1738e-17, 1.979e-17, 6.2626
6.2674e-18, 5.6678e-18, 6.3636
1.7718e-18, 1.5911e-18, 6.4646
4.9117e-19, 4.3781e-19, 6.5657
1.3351e-19, 1.1808e-19, 6.6667
3.5587e-20, 3.1218e-20, 6.7677
9.3015e-21, 8.0898e-21, 6.8687
2.384e-21, 2.0548e-21, 6.9697
5.9921e-22, 5.116e-22, 7.0707
1.4769e-22, 1.2485e-22, 7.1717
3.5699e-23, 2.9865e-23, 7.2727
8.4621e-24, 7.0024e-24, 7.3737
1.9672e-24, 1.6093e-24, 7.4747
4.4848e-25, 3.6254e-25, 7.5758
1.0027e-25, 8.0052e-26, 7.6768
2.1989e-26, 1.7326e-26, 7.7778
4.7291e-27, 3.6758e-27, 7.8788
9.9755e-28, 7.6437e-28, 7.9798
2.0638e-28, 1.558e-28, 8.0808
4.188e-29, 3.1128e-29, 8.1818
8.3358e-30, 6.0958e-30, 8.2828
1.6274e-30, 1.1701e-30, 8.3838
3.1166e-31, 2.2016e-31, 8.4848
5.8545e-32, 4.0604e-32, 8.5859
1.0788e-32, 7.3402e-33, 8.6869
1.9502e-33, 1.3006e-33, 8.7879
3.4583e-34, 2.259e-34, 8.8889
6.0163e-35, 3.8457e-35, 8.9899
1.0268e-35, 6.4174e-36, 9.0909
1.7194e-36, 1.0497e-36, 9.1919
2.8246e-37, 1.6829e-37, 9.2929
4.553e-38, 2.6447e-38, 9.3939
7.2006e-39, 4.0738e-39, 9.4949
1.1174e-39, 6.1509e-40, 9.596
1.7015e-40, 9.1031e-41, 9.697
2.5424e-41, 1.3205e-41, 9.798
3.7268e-42, 1.8777e-42, 9.899
5.2624e-43, 2.617e-43, 10
0.98827, 0.98821, 0
0.97847, 0.97841, 0.10101
0.94965, 0.9496, 0.20202
0.90349, 0.90345, 0.30303
0.8426, 0.84258, 0.40404
0.77032, 0.77031, 0.50505
0.69034, 0.69035, 0.60606
0.60645, 0.60648, 0.70707
0.52225, 0.52228, 0.80808
0.44087, 0.4409, 0.90909
0.36482, 0.36486, 1.0101
0.29594, 0.29597, 1.1111
0.23533, 0.23535, 1.2121
0.18344, 0.18346, 1.3131
0.14017, 0.14019, 1.4141
0.105, 0.10501, 1.5152
0.0771, 0.077103, 1.6162
0.055499, 0.055497, 1.7172
0.039162, 0.039157, 1.8182
0.02709, 0.027084, 1.9192
0.01837, 0.018363, 2.0202
0.012211, 0.012205, 2.1212
0.0079574, 0.0079515, 2.2222
0.0050834, 0.0050784, 2.3232
0.0031835, 0.0031794, 2.4242
0.0019544, 0.0019512, 2.5253
0.0011762, 0.0011739, 2.6263
0.00069398, 0.00069226, 2.7273
0.00040139, 0.00040019, 2.8283
0.0002276, 0.00022679, 2.9293
0.00012652, 0.00012598, 3.0303
6.8946e-05, 6.8603e-05, 3.1313
3.6834e-05, 3.6621e-05, 3.2323
1.9292e-05, 1.9163e-05, 3.3333
9.906e-06, 9.8294e-06, 3.4343
4.9866e-06, 4.9425e-06, 3.5354
2.461e-06, 2.4362e-06, 3.6364
1.1907e-06, 1.1771e-06, 3.7374
5.6482e-07, 5.5754e-07, 3.8384
2.6267e-07, 2.5886e-07, 3.9394
1.1976e-07, 1.1782e-07, 4.0404
5.3536e-08, 5.2567e-08, 4.1414
2.3463e-08, 2.299e-08, 4.2424
1.0082e-08, 9.8566e-09, 4.3434
4.2474e-09, 4.1424e-09, 4.4444
1.7544e-09, 1.7066e-09, 4.5455
7.1049e-10, 6.892e-10, 4.6465
2.8212e-10, 2.7284e-10, 4.7475
1.0983e-10, 1.0588e-10, 4.8485
4.1926e-11, 4.0279e-11, 4.9495
1.5692e-11, 1.502e-11, 5.0505
5.7588e-12, 5.4906e-12, 5.1515
2.0723e-12, 1.9675e-12, 5.2525
7.3116e-13, 6.9111e-13, 5.3535
2.5296e-13, 2.3798e-13, 5.4545
8.5815e-14, 8.0327e-14, 5.5556
2.8547e-14, 2.6579e-14, 5.6566
