7.3056e-09, 2.6585e-07
5.1317e-09, 2.042e-07
3.5927e-09, 1.5649e-07
2.5069e-09, 1.1965e-07
1.7434e-09, 9.1269e-08
1.2084e-09, 6.9462e-08
8.3478e-10, 5.2743e-08
5.7477e-10, 3.9956e-08
3.9442e-10, 3.02e-08
2.6977e-10, 2.2773e-08
1.839e-10, 1.7133e-08
1.2494e-10, 1.2861e-08
8.4606e-11, 9.6311e-09
5.7102e-11, 7.196e-09
3.8411e-11, 5.3643e-09
2.5752e-11, 3.9896e-09
1.7208e-11, 2.9603e-09
1.1461e-11, 2.1916e-09
7.6078e-12, 1.6187e-09
5.0333e-12, 1.1928e-09
3.3191e-12, 8.7698e-10
2.1814e-12, 6.4328e-10
1.4289e-12, 4.7077e-10
9.3294e-13, 3.4373e-10
6.071e-13, 2.504e-10
3.9375e-13, 1.8199e-10
2.5454e-13, 1.3196e-10
1.64e-13, 9.5467e-11
1.0532e-13, 6.8906e-11
6.7409e-14, 4.9621e-11
4.3003e-14, 3.5651e-11
2.7343e-14, 2.5555e-11
1.7328e-14, 1.8276e-11
1.0946e-14, 1.304e-11
6.891e-15, 9.2829e-12
4.3241e-15, 6.593e-12
2.7044e-15, 4.6718e-12
1.6858e-15, 3.3028e-12
1.0474e-15, 2.3296e-12
6.4864e-16, 1.6394e-12
4.0036e-16, 1.151e-12
2.463e-16, 8.0627e-13
1.5103e-16, 5.6348e-13
9.2301e-17, 3.9289e-13
5.6225e-17, 2.7332e-13
3.4137e-17, 1.897e-13
2.0658e-17, 1.3136e-13
1.246e-17, 9.0751e-14
7.4908e-18, 6.2552e-14
4.4885e-18, 4.3017e-14
2.6807e-18, 2.9514e-14
1.5958e-18, 2.0203e-14
9.4681e-19, 1.3798e-14
5.5992e-19, 9.4015e-15
3.3004e-19, 6.3913e-15
1.939e-19, 4.3349e-15
1.1354e-19, 2.9334e-15
6.6268e-20, 1.9804e-15
3.8551e-20, 1.3339e-15
2.2353e-20, 8.9644e-16
1.2919e-20, 6.0105e-16
7.4416e-21, 4.0206e-16
4.2726e-21, 2.6833e-16
2.4451e-21, 1.7867e-16
1.3947e-21, 1.187e-16
7.929e-22, 7.8673e-17
4.4931e-22, 5.2024e-17
2.5378e-22, 3.4323e-17
1.4287e-22, 2.2593e-17
8.0165e-23, 1.4837e-17
4.4835e-23, 9.7213e-18
2.4993e-23, 6.3548e-18
1.3887e-23, 4.1446e-18
7.6909e-24, 2.6968e-18
4.2454e-24, 1.7508e-18
2.3358e-24, 1.134e-18
1.2809e-24, 7.3279e-19
7.0017e-25, 4.7245e-19
3.8147e-25, 3.039e-19
2.0715e-25, 1.9503e-19
1.1212e-25, 1.2487e-19
6.0491e-26, 7.977e-20
3.2528e-26, 5.0841e-20
1.7434e-26, 3.2328e-20
9.3139e-27, 2.0509e-20
4.9595e-27, 1.2981e-20
2.6322e-27, 8.1976e-21
1.3925e-27, 5.1648e-21
7.3424e-28, 3.2465e-21
3.8589e-28, 2.036e-21
2.0215e-28, 1.274e-21
1.0555e-28, 7.9528e-22
5.4932e-29, 4.9531e-22
2.8496e-29, 3.0778e-22
1.4734e-29, 1.9081e-22
7.5931e-30, 1.1802e-22
3.9005e-30, 7.2833e-23
1.9971e-30, 4.4843e-23
1.0192e-30, 2.7546e-23
5.1843e-31, 1.6881e-23
2.6285e-31, 1.0322e-23
1.3284e-31, 6.2969e-24
6.6912e-32, 3.8325e-24
3.3595e-32, 2.3272e-24
1.6812e-32, 1.4099e-24
8.3861e-33, 8.5222e-25
4.1694e-33, 5.1393e-25
2.0662e-33, 3.0921e-25
1.0206e-33, 1.8562e-25
5.0249e-34, 1.1116e-25
2.4659e-34, 6.6423e-26
1.2062e-34, 3.9598e-26
5.8808e-35, 2.3552e-26
2.8579e-35, 1.3976e-26
1.3843e-35, 8.2741e-27
6.6834e-36, 4.8873e-27
3.2163e-36, 2.8802e-27
1.5427e-36, 1.6934e-27
7.376e-37, 9.9337e-28
3.515e-37, 5.8137e-28
1.6696e-37, 3.3947e-28
7.9051e-38, 1.9776e-28
3.7305e-38, 1.1494e-28
1.7548e-38, 6.6655e-29
8.2273e-39, 3.8563e-29
3.8448e-39, 2.226e-29
1.7909e-39, 1.2819e-29
8.3152e-40, 7.3655e-30
3.8481e-40, 4.2222e-30
1.7751e-40, 2.4148e-30
8.1614e-41, 1.3779e-30
3.7403e-41, 7.8443e-31
1.7085e-41, 4.4555e-31
7.7791e-42, 2.5248e-31
3.5304e-42, 1.4275e-31
0.72, 0.74536
0.71936, 0.74469
0.71743, 0.74269
0.71424, 0.73937
0.70982, 0.73475
0.70421, 0.72884
0.69746, 0.7217
0.68962, 0.71334
0.68077, 0.70381
0.67097, 0.69317
0.66029, 0.68147
0.64882, 0.66877
0.63662, 0.65513
0.62377, 0.64062
0.61035, 0.6253
0.59641, 0.60926
0.58202, 0.59257
0.56723, 0.57531
0.5521, 0.55755
0.53667, 0.53936
0.52099, 0.52084
0.50508, 0.50205
0.48898, 0.48308
0.47271, 0.46399
0.4563, 0.44485
0.43978, 0.42574
0.42317, 0.40672
0.40649, 0.38786
0.38976, 0.36921
0.37302, 0.35083
0.35628, 0.33276
0.3396, 0.31506
0.32298, 0.29777
0.30649, 0.28092
0.29014, 0.26455
0.27399, 0.24869
0.25808, 0.23336
0.24245, 0.21859
0.22714, 0.20438
0.2122, 0.19075
0.19767, 0.17772
0.18359, 0.16528
0.16999, 0.15343
0.15691, 0.14218
0.14439, 0.13152
0.13243, 0.12143
0.12107, 0.11193
0.11032, 0.10298
0.10019, 0.094574
0.090677, 0.086701
0.081788, 0.079341
0.073516, 0.072476
0.06585, 0.066086
0.058777, 0.060152
0.052279, 0.054653
0.046334, 0.049567
0.040919, 0.044875
0.036007, 0.040553
0.031571, 0.036583
0.027581, 0.032942
0.024009, 0.02961
0.020823, 0.026567
0.017995, 0.023795
0.015494, 0.021274
0.013292, 0.018985
0.011362, 0.016913
0.0096764, 0.01504
0.0082108, 0.01335
0.0069418, 0.011829
0.0058475, 0.010463
0.0049078, 0.0092373
0.004104, 0.008141
0.0034194, 0.0071619
0.0028386, 0.0062893
0.0023478, 0.0055131
0.0019349, 0.0048241
0.0015887, 0.0042136
0.0012998, 0.0036738
0.0010595, 0.0031974
0.00086057, 0.0027778
0.00069642, 0.0024089
0.00056155, 0.0020853
0.00045116, 0.001802
0.00036117, 0.0015543
0.00028808, 0.0013383
0.00022896, 0.0011502
0.00018131, 0.00098682
0.00014307, 0.00084511
0.00011248, 0.00072246
8.8122e-05, 0.0006165
6.8789e-05, 0.00052514
5.3506e-05, 0.00044652
4.147e-05, 0.00037899
3.2027e-05, 0.0003211
2.4646e-05, 0.00027156
1.8899e-05, 0.00022925
1.444e-05, 0.00019319
1.0994e-05, 0.00016251
8.3412e-06, 0.00013646
6.3059e-06, 0.00011438
4.7504e-06, 9.5697e-05
3.566e-06, 7.9925e-05
2.6674e-06, 6.6632e-05
1.9883e-06, 5.5451e-05
1.4768e-06, 4.6063e-05
1.0931e-06, 3.8197e-05
8.0623e-07, 3.1617e-05
5.9256e-07, 2.6123e-05
4.34e-07, 2.1546e-05
3.1675e-07, 1.7738e-05
2.3038e-07, 1.4578e-05
1.6697e-07, 1.1959e-05
1.2059e-07, 9.7929e-06
8.6794e-08, 8.0048e-06
6.2251e-08, 6.5315e-06
4.4493e-08, 5.3199e-06
3.169e-08, 4.3252e-06
2.2493e-08, 3.5102e-06
1.591e-08, 2.8437e-06
1.1215e-08, 2.2996e-06
7.8777e-09, 1.8563e-06
5.5146e-09, 1.4958e-06
3.847e-09, 1.2031e-06
2.6744e-09, 9.6598e-07
1.8529e-09, 7.7419e-07
1.2793e-09, 6.1937e-07
8.8019e-10, 4.9462e-07
6.0354e-10, 3.9429e-07
4.1242e-10, 3.1375e-07
2.8085e-10, 2.4922e-07
1.906e-10, 1.976e-07
1.2891e-10, 1.5639e-07
8.6888e-11, 1.2356e-07
5.8364e-11, 9.7443e-08
3.907e-11, 7.671e-08
2.6065e-11, 6.0279e-08
1.733e-11, 4.7284e-08
1.1482e-11, 3.7023e-08
7.5823e-12, 2.8937e-08
4.9898e-12, 2.2577e-08
3.2726e-12, 1.7583e-08
2.139e-12, 1.3669e-08
1.3934e-12, 1.0608e-08
9.0457e-13, 8.2169e-09
5.8524e-13, 6.3536e-09
3.7736e-13, 4.9041e-09
2.425e-13, 3.7785e-09
1.553e-13, 2.906e-09
9.9125e-14, 2.231e-09
6.3054e-14, 1.7097e-09
3.9974e-14, 1.3079e-09
2.5256e-14, 9.987e-10
1.5903e-14, 7.6124e-10
9.9803e-15, 5.7921e-10
6.2421e-15, 4.3991e-10
3.8909e-15, 3.3352e-10
2.4172e-15, 2.524e-10
1.4966e-15, 1.9067e-10
9.2348e-16, 1.4378e-10
5.6792e-16, 1.0823e-10
3.4809e-16, 8.1323e-11
2.1263e-16, 6.0995e-11
1.2945e-16, 4.5667e-11
7.8546e-17, 3.413e-11
4.7499e-17, 2.5461e-11
2.8627e-17, 1.8961e-11
1.7196e-17, 1.4094e-11
1.0294e-17, 1.0458e-11
6.1422e-18, 7.7463e-12
3.6525e-18, 5.7273e-12
2.1647e-18, 4.227e-12
1.2787e-18, 3.1141e-12
7.5278e-19, 2.2901e-12
4.4169e-19, 1.6811e-12
2.5829e-19, 1.2319e-12
1.5054e-19, 9.0106e-13
8.7446e-20, 6.579e-13
5.0626e-20, 4.7951e-13
2.9212e-20, 3.4886e-13
1.6799e-20, 2.5335e-13
9.629e-21, 1.8366e-13
5.5007e-21, 1.329e-13
3.1318e-21, 9.6001e-14
1.7772e-21, 6.9221e-14
1.0051e-21, 4.9822e-14
5.6659e-22, 3.5795e-14
3.1832e-22, 2.5672e-14
1.7824e-22, 1.8378e-14
9.9473e-23, 1.3133e-14
5.533e-23, 9.3683e-15
3.0674e-23, 6.6708e-15
1.6949e-23, 4.7414e-15
9.3337e-24, 3.3641e-15
5.1231e-24, 2.3826e-15
2.8026e-24, 1.6844e-15
1.5281e-24, 1.1887e-15
8.3042e-25, 8.3736e-16
4.4978e-25, 5.8881e-16
2.4281e-25, 4.133e-16
1.3064e-25, 2.8958e-16
7.006e-26, 2.0254e-16
3.7446e-26, 1.414e-16
1.9948e-26, 9.8544e-17
1.0592e-26, 6.8553e-17
5.6051e-27, 4.7604e-17
2.9564e-27, 3.2998e-17
1.5542e-27, 2.2832e-17
8.1434e-28, 1.577e-17
4.2527e-28, 1.0873e-17
2.2136e-28, 7.4827e-18
1.1484e-28, 5.1405e-18
5.938e-29, 3.5251e-18
3.0602e-29, 2.413e-18
1.5719e-29, 1.6488e-18
8.0478e-30, 1.1246e-18
4.1066e-30, 7.6572e-19
2.0886e-30, 5.2041e-19
1.0587e-30, 3.5306e-19
5.3492e-31, 2.3909e-19
2.6938e-31, 1.6163e-19
1.352e-31, 1.0906e-19
6.7638e-32, 7.3462e-20
3.3725e-32, 4.9393e-20
1.6761e-32, 3.3151e-20
8.3021e-33, 2.221e-20
4.0988e-33, 1.4853e-20
2.0169e-33, 9.9156e-21
9.8921e-34, 6.6075e-21
4.8357e-34, 4.3951e-21
2.3561e-34, 2.9183e-21
1.1442e-34, 1.9343e-21
5.5384e-35, 1.2797e-21
2.6719e-35, 8.4517e-22
1.2848e-35, 5.5717e-22
6.1578e-36, 3.6666e-22
2.9416e-36, 2.4085e-22
1.4006e-36, 1.5793e-22
6.6466e-37, 1.0337e-22
3.1439e-37, 6.7538e-23
1.4822e-37, 4.4048e-23
6.9648e-38, 2.8677e-23
3.262e-38, 1.8636e-23
1.5228e-38, 1.2089e-23
7.0853e-39, 7.828e-24
3.2859e-39, 5.0599e-24
1.5189e-39, 3.2647e-24
6.9978e-40, 2.1027e-24
3.2135e-40, 1.3518e-24
4.8066e-41, 8.6756e-25
0.64019, 0.6742
0.63993, 0.67371
0.63914, 0.67223
0.63781, 0.66977
0.63592, 0.66634
0.63343, 0.66196
0.63031, 0.65664
0.62653, 0.65041
0.62203, 0.6433
0.6168, 0.63533
0.61078, 0.62654
0.60396, 0.61697
0.59632, 0.60665
0.58785, 0.59564
0.57855, 0.58396
0.56844, 0.57168
0.55755, 0.55883
0.54592, 0.54547
0.53359, 0.53165
0.52064, 0.51743
0.50713, 0.50284
0.49315, 0.48795
0.47876, 0.47281
0.46406, 0.45747
0.44914, 0.44197
0.43406, 0.42638
0.41892, 0.41073
0.40377, 0.39508
0.38869, 0.37946
0.37374, 0.36393
0.35895, 0.34853
0.34438, 0.33328
0.33005, 0.31824
0.31598, 0.30343
0.30219, 0.28889
0.28869, 0.27464
0.27548, 0.26071
0.26256, 0.24712
0.24993, 0.2339
0.23759, 0.22106
0.22552, 0.20862
0.21372, 0.19659
0.2022, 0.18499
0.19094, 0.17381
0.17995, 0.16307
0.16924, 0.15277
0.1588, 0.14291
0.14865, 0.13349
0.13879, 0.12451
0.12924, 0.11597
0.12002, 0.10785
0.11113, 0.10015
0.10258, 0.092866
0.094403, 0.085985
0.086594, 0.079498
0.07917, 0.073392
0.072137, 0.067657
0.065502, 0.062278
0.059268, 0.057242
0.053435, 0.052537
0.048001, 0.048148
0.042961, 0.044061
0.038308, 0.040261
0.03403, 0.036736
0.030115, 0.03347
0.026549, 0.030449
0.023315, 0.027661
0.020397, 0.025091
0.017774, 0.022727
0.015428, 0.020555
0.01334, 0.018564
0.01149, 0.016741
0.009857, 0.015074
0.0084232, 0.013554
0.0071698, 0.012169
0.0060789, 0.01091
0.0051339, 0.0097668
0.0043187, 0.0087305
0.0036188, 0.0077927
0.0030204, 0.0069455
0.0025111, 0.0061812
0.0020796, 0.0054931
0.0017155, 0.0048744
0.0014096, 0.004319
0.0011538, 0.0038213
0.00094073, 0.003376
0.00076404, 0.0029782
0.00061814, 0.0026235
0.00049818, 0.0023076
0.00039995, 0.0020268
0.00031986, 0.0017775
0.00025482, 0.0015566
0.00020224, 0.0013612
0.00015989, 0.0011885
0.00012593, 0.0010363
9.8805e-05, 0.00090219
7.723e-05, 0.0007843
6.0137e-05, 0.00068082
4.6651e-05, 0.00059013
3.6053e-05, 0.00051077
2.7758e-05, 0.00044143
2.1291e-05, 0.00038095
1.627e-05, 0.00032827
1.2386e-05, 0.00028246
9.3948e-06, 0.00024269
7.0992e-06, 0.00020821
5.3447e-06, 0.00017837
4.0089e-06, 0.00015259
2.9958e-06, 0.00013033
2.2305e-06, 0.00011116
1.6546e-06, 9.4676e-05
1.2229e-06, 8.0514e-05
9.0047e-07, 6.8371e-05
6.6065e-07, 5.7974e-05
4.8293e-07, 4.9086e-05
3.5173e-07, 4.15e-05
2.5524e-07, 3.5035e-05
1.8455e-07, 2.9533e-05
1.3295e-07, 2.4859e-05
9.5435e-08, 2.0894e-05
6.8256e-08, 1.7536e-05
4.8642e-08, 1.4696e-05
3.4539e-08, 1.2298e-05
2.4436e-08, 1.0276e-05
1.7227e-08, 8.574e-06
1.2101e-08, 7.1434e-06
8.4696e-09, 5.9428e-06
5.9069e-09, 4.9367e-06
4.1049e-09, 4.0949e-06
2.8424e-09, 3.3917e-06
1.9612e-09, 2.8051e-06
1.3484e-09, 2.3166e-06
9.2379e-10, 1.9104e-06
6.3064e-10, 1.573e-06
4.2899e-10, 1.2934e-06
2.9078e-10, 1.0619e-06
1.9641e-10, 8.7056e-07
1.3219e-10, 7.1265e-07
8.8661e-11, 5.8253e-07
5.9254e-11, 4.7547e-07
3.9462e-11, 3.8752e-07
2.6188e-11, 3.1537e-07
1.7319e-11, 2.5628e-07
1.1413e-11, 2.0796e-07
7.4947e-12, 1.685e-07
4.9044e-12, 1.3633e-07
3.1982e-12, 1.1014e-07
2.0783e-12, 8.8847e-08
1.3458e-12, 7.1568e-08
8.6846e-13, 5.7565e-08
5.5848e-13, 4.6233e-08
3.5789e-13, 3.7078e-08
2.2855e-13, 2.9692e-08
1.4544e-13, 2.3743e-08
9.2238e-14, 1.8958e-08
5.8293e-14, 1.5115e-08
3.6713e-14, 1.2033e-08
2.3042e-14, 9.566e-09
1.4412e-14, 7.5934e-09
8.9827e-15, 6.0187e-09
5.5796e-15, 4.7636e-09
3.4538e-15, 3.7647e-09
2.1306e-15, 2.9709e-09
1.3098e-15, 2.3411e-09
8.0242e-16, 1.8421e-09
4.8991e-16, 1.4473e-09
2.9808e-16, 1.1354e-09
1.8074e-16, 8.8948e-10
1.0922e-16, 6.9579e-10
6.5772e-17, 5.4347e-10
3.9473e-17, 4.2388e-10
2.3608e-17, 3.3012e-10
1.4072e-17, 2.5672e-10
8.3588e-18, 1.9935e-10
4.9483e-18, 1.5457e-10
2.9194e-18, 1.1968e-10
1.7165e-18, 9.2525e-11
1.0058e-18, 7.1428e-11
5.8733e-19, 5.506e-11
3.4181e-19, 4.2381e-11
1.9825e-19, 3.2574e-11
1.1459e-19, 2.4999e-11
6.6011e-20, 1.9158e-11
3.7897e-20, 1.466e-11
2.1683e-20, 1.1202e-11
1.2364e-20, 8.5468e-12
7.0264e-21, 6.5115e-12
3.9795e-21, 4.9536e-12
2.2462e-21, 3.7629e-12
1.2636e-21, 2.8542e-12
7.0839e-22, 2.1618e-12
3.958e-22, 1.635e-12
2.204e-22, 1.2347e-12
1.2232e-22, 9.3107e-13
6.7653e-23, 7.0108e-13
3.7292e-23, 5.2712e-13
2.0487e-23, 3.9575e-13
1.1217e-23, 2.9668e-13
6.121e-24, 2.2209e-13
3.3288e-24, 1.6601e-13
1.8043e-24, 1.239e-13
9.7463e-25, 9.2344e-14
5.2471e-25, 6.8722e-14
2.8154e-25, 5.1068e-14
1.5055e-25, 3.7893e-14
8.024e-26, 2.8076e-14
4.2621e-26, 2.0772e-14
2.2563e-26, 1.5346e-14
1.1905e-26, 1.132e-14
6.26e-27, 8.3384e-15
3.2808e-27, 6.133e-15
1.7136e-27, 4.5044e-15
8.9207e-28, 3.3033e-15
4.6284e-28, 2.419e-15
2.3933e-28, 1.7688e-15
1.2334e-28, 1.2915e-15
6.3355e-29, 9.416e-16
3.2433e-29, 6.8549e-16
1.6548e-29, 4.9831e-16
8.4148e-30, 3.6171e-16
4.2648e-30, 2.6217e-16
2.1542e-30, 1.8975e-16
1.0845e-30, 1.3713e-16
5.4416e-31, 9.8956e-17
2.7213e-31, 7.1305e-17
1.3563e-31, 5.1306e-17
6.7376e-32, 3.6861e-17
3.3358e-32, 2.6445e-17
1.646e-32, 1.8944e-17
8.0953e-33, 1.3551e-17
3.9681e-33, 9.6788e-18
1.9385e-33, 6.9031e-18
9.439e-34, 4.9162e-18
4.5807e-34, 3.496e-18
2.2156e-34, 2.4825e-18
1.0681e-34, 1.7602e-18
5.1317e-35, 1.2462e-18
2.4575e-35, 8.8104e-19
1.1729e-35, 6.2196e-19
5.5794e-36, 4.3842e-19
2.6453e-36, 3.0859e-19
1.25e-36, 2.1688e-19
5.8873e-37, 1.5221e-19
2.7636e-37, 1.0667e-19
1.293e-37, 7.4639e-20
6.0292e-38, 5.2152e-20
2.8021e-38, 3.6387e-20
6.8409e-39, 2.535e-20
1.4012e-38, 1.7635e-20
0.6078, 0.62017
0.60724, 0.61979
0.60557, 0.61864
0.60283, 0.61672
0.59908, 0.61405
0.59441, 0.61063
0.58891, 0.60648
0.5827, 0.60161
0.57588, 0.59603
0.56858, 0.58978
0.56091, 0.58287
0.55296, 0.57533
0.54483, 0.56718
0.53658, 0.55845
0.52827, 0.54917
0.51993, 0.53938
0.51156, 0.52911
0.50316, 0.51839
0.4947, 0.50725
0.48614, 0.49574
0.47742, 0.48389
0.46851, 0.47174
0.45932, 0.45932
0.44983, 0.44668
0.43996, 0.43384
0.4297, 0.42086
0.41901, 0.40775
0.40788, 0.39456
0.39632, 0.38133
0.38435, 0.36808
0.37201, 0.35485
0.35934, 0.34167
0.34641, 0.32858
0.33329, 0.31559
0.32005, 0.30274
0.30678, 0.29006
0.29354, 0.27756
0.28043, 0.26527
0.2675, 0.25321
0.25483, 0.2414
0.24247, 0.22986
0.23045, 0.21859
0.21883, 0.20762
0.20762, 0.19696
0.19683, 0.18661
0.18647, 0.17659
0.17654, 0.1669
0.16702, 0.15754
0.1579, 0.14852
0.14916, 0.13985
0.14078, 0.13152
0.13273, 0.12353
0.12499, 0.11589
0.11755, 0.10858
0.11038, 0.10161
0.10346, 0.094962
0.096793, 0.088643
0.090359, 0.082642
0.084154, 0.076952
0.078176, 0.071565
0.072424, 0.066472
0.0669, 0.061665
0.061607, 0.057135
0.05655, 0.052872
0.051733, 0.048867
0.04716, 0.045109
0.042837, 0.041588
0.038765, 0.038294
0.034947, 0.035218
0.031382, 0.032349
0.02807, 0.029676
0.025007, 0.027191
0.022187, 0.024883
0.019604, 0.022742
0.017251, 0.02076
0.015116, 0.018927
0.01319, 0.017235
0.011461, 0.015674
0.0099166, 0.014237
0.0085439, 0.012916
0.0073299, 0.011703
0.0062618, 0.010591
0.0053265, 0.0095721
0.0045117, 0.0086408
0.0038054, 0.0077905
0.003196, 0.0070151
0.0026729, 0.006309
0.0022259, 0.005667
0.0018459, 0.005084
0.0015244, 0.0045554
0.0012535, 0.0040766
0.0010265, 0.0036436
0.00083712, 0.0032526
0.00067983, 0.0029
0.00054981, 0.0025823
0.00044282, 0.0022967
0.00035519, 0.00204
0.00028373, 0.0018099
0.00022572, 0.0016036
0.00017884, 0.0014192
0.00014112, 0.0012544
0.00011091, 0.0011073
8.6813e-05, 0.00097629
6.7679e-05, 0.00085971
5.2551e-05, 0.00075611
4.0642e-05, 0.00066417
3.1307e-05, 0.00058268
2.402e-05, 0.00051056
1.8356e-05, 0.00044681
1.3973e-05, 0.00039054
1.0595e-05, 0.00034093
8.0016e-06, 0.00029725
6.0196e-06, 0.00025885
4.511e-06, 0.00022513
3.3673e-06, 0.00019556
2.5039e-06, 0.00016966
1.8546e-06, 0.00014701
1.3685e-06, 0.00012722
1.0059e-06, 0.00010997
7.3651e-07, 9.4932e-05
5.3723e-07, 8.1851e-05
3.9037e-07, 7.0485e-05
2.8259e-07, 6.0622e-05
2.0379e-07, 5.2074e-05
1.464e-07, 4.4676e-05
1.0478e-07, 3.8282e-05
7.4713e-08, 3.2762e-05
5.3072e-08, 2.8004e-05
3.7559e-08, 2.3906e-05
2.6481e-08, 2.0383e-05
1.86e-08, 1.7358e-05
1.3017e-08, 1.4763e-05
9.0754e-09, 1.2541e-05
6.304e-09, 1.064e-05
4.3627e-09, 9.0158e-06
3.0081e-09, 7.6301e-06
2.0665e-09, 6.4494e-06
1.4144e-09, 5.4447e-06
9.6453e-10, 4.5908e-06
6.5534e-10, 3.866e-06
4.4364e-10, 3.2516e-06
2.9923e-10, 2.7314e-06
2.0109e-10, 2.2916e-06
1.3465e-10, 1.9203e-06
8.983e-11, 1.6071e-06
5.9714e-11, 1.3433e-06
3.955e-11, 1.1215e-06
2.6101e-11, 9.3509e-07
1.7163e-11, 7.7871e-07
1.1245e-11, 6.4768e-07
7.3413e-12, 5.3803e-07
4.7755e-12, 4.4639e-07
3.0953e-12, 3.699e-07
1.9991e-12, 3.0614e-07
1.2865e-12, 2.5305e-07
8.2493e-13, 2.0891e-07
5.2709e-13, 1.7226e-07
3.3558e-13, 1.4186e-07
2.129e-13, 1.1668e-07
1.3458e-13, 9.5848e-08
8.4777e-14, 7.8639e-08
5.3213e-14, 6.4441e-08
3.3283e-14, 5.274e-08
2.0743e-14, 4.311e-08
1.2883e-14, 3.5195e-08
7.9726e-15, 2.8698e-08
4.9165e-15, 2.3371e-08
3.0212e-15, 1.9009e-08
1.8501e-15, 1.5442e-08
1.1289e-15, 1.2529e-08
6.8644e-16, 1.0153e-08
4.1593e-16, 8.2172e-09
2.5114e-16, 6.6422e-09
1.5111e-16, 5.3625e-09
9.0605e-17, 4.324e-09
5.4137e-17, 3.4822e-09
3.2234e-17, 2.8009e-09
1.9126e-17, 2.2501e-09
1.1309e-17, 1.8053e-09
6.6632e-18, 1.4467e-09
3.9125e-18, 1.1579e-09
2.2893e-18, 9.2555e-10
1.3349e-18, 7.3893e-10
7.757e-19, 5.8921e-10
4.4918e-19, 4.6924e-10
2.5921e-19, 3.7324e-10
1.4906e-19, 2.9651e-10
8.5426e-20, 2.3526e-10
4.8788e-20, 1.8643e-10
2.7767e-20, 1.4755e-10
1.5749e-20, 1.1664e-10
8.9015e-21, 9.2087e-11
5.014e-21, 7.2613e-11
2.8145e-21, 5.7187e-11
1.5745e-21, 4.4981e-11
8.7775e-22, 3.5337e-11
4.8766e-22, 2.7726e-11
2.7e-22, 2.1728e-11
1.4898e-22, 1.7006e-11
8.192e-23, 1.3294e-11
4.4892e-23, 1.0379e-11
2.4517e-23, 8.0931e-12
1.3343e-23, 6.303e-12
7.2373e-24, 4.9027e-12
3.9121e-24, 3.8088e-12
2.1074e-24, 2.9553e-12
1.1314e-24, 2.2902e-12
6.0534e-25, 1.7726e-12
3.2277e-25, 1.3702e-12
1.7152e-25, 1.0579e-12
